data;regione;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;dimessi_guariti;deceduti;totale_casi;tamponi;casi_testati;nuovi_casi;nuovi_tamponi;nuovi_deceduti;nuovi_dimessi_guariti;nuovi_terapia_intensiva
2020-05-03;Toscana;513;112;625;4703;5328;-37;3363;872;9563;150914;114354,0;38,0;2691,0;9,0;66,0;-6,0
2020-05-04;Toscana;512;107;619;4660;5279;-49;3441;881;9601;152447;115065,0;38,0;1533,0;9,0;78,0;-5,0
2020-05-05;Toscana;484;111;595;4595;5190;-89;3552;889;9631;157260;118265,0;30,0;4813,0;8,0;111,0;4,0
2020-05-06;Toscana;462;92;554;4534;5088;-102;3670;899;9657;161553;121066,0;26,0;4293,0;10,0;118,0;-19,0
2020-05-07;Toscana;437;91;528;4188;4716;-372;4052;915;9683;166062;124295,0;26,0;4509,0;16,0;382,0;-1,0
2020-05-08;Toscana;399;84;483;4109;4592;-124;4199;930;9721;170296;126752,0;38,0;4234,0;15,0;147,0;-7,0
2020-05-09;Toscana;364;79;443;4005;4448;-144;4360;937;9745;174596;129382,0;24,0;4300,0;7,0;161,0;-5,0
2020-05-10;Toscana;350;78;428;3719;4147;-301;4685;942;9774;178208;131788,0;29,0;3612,0;5,0;325,0;-1,0
2020-02-24;Umbria;0;0;0;0;0;0;0;0;0;0;;0,0;0,0;0,0;0,0;0,0
2020-02-25;Umbria;0;0;0;0;0;0;0;0;0;8;;0,0;8,0;0,0;0,0;0,0
2020-02-26;Umbria;0;0;0;0;0;0;0;0;0;8;;0,0;0,0;0,0;0,0;0,0
2020-02-27;Umbria;0;0;0;0;0;0;0;0;0;8;;0,0;0,0;0,0;0,0;0,0
2020-02-28;Umbria;0;0;0;0;0;0;0;0;0;8;;0,0;0,0;0,0;0,0;0,0
2020-02-29;Umbria;0;0;0;0;0;0;0;0;0;31;;0,0;23,0;0,0;0,0;0,0
2020-03-01;Umbria;0;0;0;2;2;2;0;0;2;35;;2,0;4,0;0,0;0,0;0,0
2020-03-02;Umbria;0;0;0;2;2;0;0;0;2;35;;0,0;0,0;0,0;0,0;0,0
2020-03-03;Umbria;1;1;2;6;8;6;0;0;8;45;;6,0;10,0;0,0;0,0;1,0
2020-03-04;Umbria;1;1;2;7;9;1;0;0;9;58;;1,0;13,0;0,0;0,0;0,0
2020-03-05;Umbria;1;1;2;7;9;0;0;0;9;88;;0,0;30,0;0,0;0,0;0,0
2020-03-06;Umbria;2;2;4;12;16;7;0;0;16;110;;7,0;22,0;0,0;0,0;1,0
2020-03-07;Umbria;2;2;4;20;24;8;0;0;24;134;;8,0;24,0;0,0;0,0;0,0
2020-03-08;Umbria;2;2;4;22;26;2;0;0;26;168;;2,0;34,0;0,0;0,0;0,0
2020-03-09;Umbria;4;2;6;22;28;2;0;0;28;183;;2,0;15,0;0,0;0,0;0,0
2020-03-10;Umbria;8;2;10;27;37;9;0;0;37;260;;9,0;77,0;0,0;0,0;0,0
2020-03-11;Umbria;7;5;12;32;44;7;2;0;46;340;;9,0;80,0;0,0;2,0;3,0
2020-03-12;Umbria;8;8;16;46;62;18;2;0;64;458;;18,0;118,0;0,0;0,0;3,0
2020-03-13;Umbria;11;10;21;52;73;11;2;1;76;576;;12,0;118,0;1,0;0,0;2,0
2020-03-14;Umbria;21;11;32;71;103;30;3;1;107;748;;31,0;172,0;0,0;1,0;1,0
2020-03-15;Umbria;25;13;38;101;139;36;3;1;143;965;;36,0;217,0;0,0;0,0;2,0
2020-03-16;Umbria;30;15;45;114;159;20;4;1;164;1093;;21,0;128,0;0,0;1,0;2,0
2020-03-17;Umbria;36;21;57;135;192;33;4;1;197;1323;;33,0;230,0;0,0;0,0;6,0
2020-03-18;Umbria;54;21;75;166;241;49;4;2;247;1601;;50,0;278,0;1,0;0,0;0,0
2020-03-19;Umbria;69;21;90;238;328;87;4;2;334;1954;;87,0;353,0;0,0;0,0;0,0
2020-03-20;Umbria;75;24;99;285;384;56;4;7;395;2303;;61,0;349,0;5,0;0,0;3,0
2020-03-21;Umbria;92;29;121;326;447;63;5;10;462;2712;;67,0;409,0;3,0;1,0;5,0
2020-03-22;Umbria;97;35;132;368;500;53;5;16;521;3135;;59,0;423,0;6,0;0,0;6,0
2020-03-23;Umbria;106;42;148;408;556;56;5;16;577;3561;;56,0;426,0;0,0;0,0;7,0
2020-03-24;Umbria;105;43;148;476;624;68;5;19;648;4108;;71,0;547,0;3,0;0,0;1,0
2020-03-25;Umbria;123;44;167;519;686;62;5;19;710;4707;;62,0;599,0;0,0;0,0;1,0
2020-03-26;Umbria;144;46;190;580;770;84;12;20;802;5428;;92,0;721,0;1,0;7,0;2,0
2020-03-27;Umbria;149;46;195;629;824;54;39;21;884;6137;;82,0;709,0;1,0;27,0;0,0
2020-03-28;Umbria;159;44;203;695;898;74;43;28;969;7028;;85,0;891,0;7,0;4,0;-2,0
2020-03-29;Umbria;166;46;212;685;897;-1;95;31;1023;7685;;54,0;657,0;3,0;52,0;2,0
2020-03-30;Umbria;173;47;220;614;834;-63;184;33;1051;8150;;28,0;465,0;2,0;89,0;1,0
2020-03-31;Umbria;176;43;219;632;851;17;190;37;1078;8685;;27,0;535,0;4,0;6,0;-4,0
2020-04-01;Umbria;173;45;218;646;864;13;194;37;1095;9080;;17,0;395,0;0,0;4,0;2,0
2020-04-02;Umbria;171;47;218;667;885;21;205;38;1128;9737;;33,0;657,0;1,0;11,0;2,0
2020-04-03;Umbria;165;48;213;707;920;35;220;39;1179;10614;;51,0;877,0;1,0;15,0;1,0
2020-04-04;Umbria;167;44;211;716;927;7;242;41;1210;11809;;31,0;1195,0;2,0;22,0;-4,0
2020-04-05;Umbria;159;45;204;694;898;-29;298;43;1239;12448;;29,0;639,0;2,0;56,0;1,0
2020-04-06;Umbria;159;46;205;667;872;-26;337;44;1253;12573;;14,0;125,0;1,0;39,0;1,0
2020-04-07;Umbria;157;41;198;648;846;-26;368;49;1263;13274;;10,0;701,0;5,0;31,0;-5,0
2020-04-08;Umbria;155;41;196;627;823;-23;416;50;1289;14105;;26,0;831,0;1,0;48,0;0,0
2020-04-09;Umbria;154;38;192;600;792;-31;455;51;1298;15170;;9,0;1065,0;1,0;39,0;-3,0
2020-04-10;Umbria;146;39;185;567;752;-40;498;52;1302;16325;;4,0;1155,0;1,0;43,0;1,0
2020-04-11;Umbria;137;39;176;547;723;-29;534;52;1309;17661;;7,0;1336,0;0,0;36,0;0,0
2020-04-12;Umbria;129;39;168;519;687;-36;580;52;1319;18672;;10,0;1011,0;0,0;46,0;0,0
2020-04-13;Umbria;127;38;165;460;625;-62;643;52;1320;18740;;1,0;68,0;0,0;63,0;-1,0
2020-04-14;Umbria;127;37;164;458;622;-3;646;53;1321;18956;;1,0;216,0;1,0;3,0;-1,0
2020-04-15;Umbria;122;37;159;423;582;-40;686;54;1322;20258;;1,0;1302,0;1,0;40,0;0,0
2020-04-16;Umbria;116;33;149;387;536;-46;738;55;1329;21487;;7,0;1229,0;1,0;52,0;-4,0
2020-04-17;Umbria;111;31;142;352;494;-42;786;57;1337;22818;;8,0;1331,0;2,0;48,0;-2,0
2020-04-18;Umbria;109;32;141;290;431;-63;856;57;1344;24106;;7,0;1288,0;0,0;70,0;1,0
2020-04-19;Umbria;108;30;138;298;436;5;854;58;1348;25170;16790,0;4,0;1064,0;1,0;-2,0;-2,0
2020-04-20;Umbria;113;29;142;282;424;-12;867;58;1349;25562;17099,0;1,0;392,0;0,0;13,0;-1,0
2020-04-21;Umbria;107;22;129;278;407;-17;886;60;1353;26639;17873,0;4,0;1077,0;2,0;19,0;-7,0
2020-04-22;Umbria;97;20;117;254;371;-36;925;61;1357;27655;18679,0;4,0;1016,0;1,0;39,0;-2,0
2020-04-23;Umbria;100;19;119;236;355;-16;946;61;1362;29011;19627,0;5,0;1356,0;0,0;21,0;-1,0
2020-04-24;Umbria;94;19;113;209;322;-33;979;62;1363;30524;20733,0;1,0;1513,0;1,0;33,0;0,0
2020-04-25;Umbria;95;18;113;184;297;-25;1006;63;1366;31939;21842,0;3,0;1415,0;1,0;27,0;-1,0
2020-04-26;Umbria;91;17;108;188;296;-1;1008;64;1368;32569;22320,0;2,0;630,0;1,0;2,0;-1,0
2020-04-27;Umbria;90;16;106;181;287;-9;1018;65;1370;32823;22492,0;2,0;254,0;1,0;10,0;-1,0
2020-04-28;Umbria;80;17;97;178;275;-12;1039;65;1379;33881;23263,0;9,0;1058,0;0,0;21,0;1,0
2020-04-29;Umbria;77;16;93;168;261;-14;1064;66;1391;34937;24079,0;12,0;1056,0;1,0;25,0;-1,0
2020-04-30;Umbria;68;16;84;149;233;-28;1092;67;1392;36459;25317,0;1,0;1522,0;1,0;28,0;0,0
2020-05-01;Umbria;60;13;73;131;204;-29;1121;68;1393;37762;26285,0;1,0;1303,0;1,0;29,0;-3,0
2020-05-02;Umbria;60;13;73;123;196;-8;1130;68;1394;38072;26463,0;1,0;310,0;0,0;9,0;0,0
2020-05-03;Umbria;58;13;71;112;183;-13;1143;68;1394;38823;26973,0;0,0;751,0;0,0;13,0;0,0
2020-05-04;Umbria;56;13;69;112;181;-2;1143;70;1394;39044;27152,0;0,0;221,0;2,0;0,0;0,0
2020-05-05;Umbria;56;11;67;109;176;-5;1154;70;1400;39998;27822,0;6,0;954,0;0,0;11,0;-2,0
2020-05-06;Umbria;55;9;64;107;171;-5;1163;70;1404;41328;28712,0;4,0;1330,0;0,0;9,0;-2,0
2020-05-07;Umbria;47;9;56;85;141;-30;1194;70;1405;42788;29708,0;1,0;1460,0;0,0;31,0;0,0
2020-05-08;Umbria;47;6;53;66;119;-22;1216;71;1406;44223;30704,0;1,0;1435,0;1,0;22,0;-3,0
2020-05-09;Umbria;45;6;51;60;111;-8;1225;71;1407;45574;31679,0;1,0;1351,0;0,0;9,0;0,0
2020-05-10;Umbria;42;6;48;65;113;2;1227;71;1411;46923;32713,0;4,0;1349,0;0,0;2,0;0,0
2020-02-24;Valle d'Aosta;0;0;0;0;0;0;0;0;0;7;;0,0;7,0;0,0;0,0;0,0
2020-02-25;Valle d'Aosta;0;0;0;0;0;0;0;0;0;7;;0,0;0,0;0,0;0,0;0,0
2020-02-26;Valle d'Aosta;0;0;0;0;0;0;0;0;0;7;;0,0;0,0;0,0;0,0;0,0
2020-02-27;Valle d'Aosta;0;0;0;0;0;0;0;0;0;9;;0,0;2,0;0,0;0,0;0,0
2020-02-28;Valle d'Aosta;0;0;0;0;0;0;0;0;0;9;;0,0;0,0;0,0;0,0;0,0
2020-02-29;Valle d'Aosta;0;0;0;0;0;0;0;0;0;9;;0,0;0,0;0,0;0,0;0,0
2020-03-01;Valle d'Aosta;0;0;0;0;0;0;0;0;0;10;;0,0;1,0;0,0;0,0;0,0
2020-03-02;Valle d'Aosta;0;0;0;0;0;0;0;0;0;11;;0,0;1,0;0,0;0,0;0,0
2020-03-03;Valle d'Aosta;0;0;0;0;0;0;0;0;0;12;;0,0;1,0;0,0;0,0;0,0
2020-03-04;Valle d'Aosta;0;0;0;0;0;0;0;0;0;15;;0,0;3,0;0,0;0,0;0,0
2020-03-05;Valle d'Aosta;0;0;0;2;2;2;0;0;2;21;;2,0;6,0;0,0;0,0;0,0
2020-03-06;Valle d'Aosta;0;0;0;7;7;5;0;0;7;28;;5,0;7,0;0,0;0,0;0,0
2020-03-07;Valle d'Aosta;1;0;1;7;8;1;0;0;8;32;;1,0;4,0;0,0;0,0;0,0
2020-03-08;Valle d'Aosta;1;0;1;8;9;1;0;0;9;41;;1,0;9,0;0,0;0,0;0,0
2020-03-09;Valle d'Aosta;4;0;4;11;15;6;0;0;15;67;;6,0;26,0;0,0;0,0;0,0
2020-03-10;Valle d'Aosta;2;0;2;15;17;2;0;0;17;89;;2,0;22,0;0,0;0,0;0,0
2020-03-11;Valle d'Aosta;2;0;2;17;19;2;0;1;20;99;;3,0;10,0;1,0;0,0;0,0
2020-03-12;Valle d'Aosta;7;0;7;19;26;7;0;1;27;118;;7,0;19,0;0,0;0,0;0,0
2020-03-13;Valle d'Aosta;6;0;6;21;27;1;0;1;28;189;;1,0;71,0;0,0;0,0;0,0
2020-03-14;Valle d'Aosta;12;0;12;29;41;14;0;1;42;231;;14,0;42,0;0,0;0,0;0,0
2020-03-15;Valle d'Aosta;10;3;13;43;56;15;0;1;57;230;;15,0;-1,0;0,0;0,0;3,0
2020-03-16;Valle d'Aosta;28;5;33;70;103;47;0;2;105;287;;48,0;57,0;1,0;0,0;2,0
2020-03-17;Valle d'Aosta;35;6;41;93;134;31;0;2;136;398;;31,0;111,0;0,0;0,0;1,0
2020-03-18;Valle d'Aosta;41;3;44;118;162;28;0;3;165;486;;29,0;88,0;1,0;0,0;-3,0
2020-03-19;Valle d'Aosta;47;9;56;153;209;47;0;6;215;608;;50,0;122,0;3,0;0,0;6,0
2020-03-20;Valle d'Aosta;54;9;63;194;257;48;0;7;264;814;;49,0;206,0;1,0;0,0;0,0
2020-03-21;Valle d'Aosta;62;15;77;227;304;47;1;8;313;884;;49,0;70,0;1,0;1,0;6,0
2020-03-22;Valle d'Aosta;63;21;84;270;354;50;1;9;364;950;;51,0;66,0;1,0;0,0;6,0
2020-03-23;Valle d'Aosta;69;20;89;290;379;25;2;12;393;1098;;29,0;148,0;3,0;1,0;-1,0
2020-03-24;Valle d'Aosta;71;20;91;288;379;0;2;19;400;1180;;7,0;82,0;7,0;0,0;0,0
2020-03-25;Valle d'Aosta;70;25;95;280;375;-4;2;24;401;1200;;1,0;20,0;5,0;0,0;5,0
2020-03-26;Valle d'Aosta;73;24;97;281;378;3;2;28;408;1203;;7,0;3,0;4,0;0,0;-1,0
2020-03-27;Valle d'Aosta;91;24;115;298;413;35;2;37;452;1252;;44,0;49,0;9,0;0,0;0,0
2020-03-28;Valle d'Aosta;90;26;116;352;468;55;2;41;511;1380;;59,0;128,0;4,0;0,0;2,0
2020-03-29;Valle d'Aosta;90;26;116;423;539;71;2;43;584;1480;;73,0;100,0;2,0;0,0;0,0
2020-03-30;Valle d'Aosta;92;26;118;400;518;-21;16;50;584;1536;;0,0;56,0;7,0;14,0;0,0
2020-03-31;Valle d'Aosta;91;26;117;435;552;34;20;56;628;1582;;44,0;46,0;6,0;4,0;0,0
2020-04-01;Valle d'Aosta;85;27;112;428;540;-12;32;59;631;1717;;3,0;135,0;3,0;12,0;1,0
2020-04-02;Valle d'Aosta;85;25;110;446;556;16;49;63;668;1934;;37,0;217,0;4,0;17,0;-2,0
2020-04-03;Valle d'Aosta;85;25;110;450;560;4;89;70;719;2106;;51,0;172,0;7,0;40,0;0,0
2020-04-04;Valle d'Aosta;63;23;86;474;560;0;106;82;748;2274;;29,0;168,0;12,0;17,0;-2,0
2020-04-05;Valle d'Aosta;96;23;119;457;576;16;115;91;782;2390;;34,0;116,0;9,0;9,0;0,0
2020-04-06;Valle d'Aosta;109;21;130;437;567;-9;142;96;805;2590;;23,0;200,0;5,0;27,0;-2,0
2020-04-07;Valle d'Aosta;118;17;135;458;593;26;142;100;835;2754;;30,0;164,0;4,0;0,0;-4,0
2020-04-08;Valle d'Aosta;120;20;140;466;606;13;142;102;850;2953;;15,0;199,0;2,0;0,0;3,0
2020-04-09;Valle d'Aosta;118;18;136;473;609;3;154;105;868;3142;;18,0;189,0;3,0;12,0;-2,0
2020-04-10;Valle d'Aosta;131;16;147;455;602;-7;170;107;879;3328;;11,0;186,0;2,0;16,0;-2,0
2020-04-11;Valle d'Aosta;118;17;135;455;590;-12;205;107;902;3464;;23,0;136,0;0,0;35,0;1,0
2020-04-12;Valle d'Aosta;109;16;125;463;588;-2;221;112;921;3510;;19,0;46,0;5,0;16,0;-1,0
2020-04-13;Valle d'Aosta;109;15;124;458;582;-6;230;115;927;3614;;6,0;104,0;3,0;9,0;-1,0
2020-04-14;Valle d'Aosta;112;14;126;433;559;-23;270;118;947;3726;;20,0;112,0;3,0;40,0;-1,0
2020-04-15;Valle d'Aosta;112;11;123;425;548;-11;289;121;958;3894;;11,0;168,0;3,0;19,0;-3,0
2020-04-16;Valle d'Aosta;105;12;117;401;518;-30;331;122;971;4159;;13,0;265,0;1,0;42,0;1,0
2020-04-17;Valle d'Aosta;108;9;117;374;491;-27;379;123;993;4366;;22,0;207,0;1,0;48,0;-3,0
2020-04-18;Valle d'Aosta;107;10;117;432;549;58;400;124;1073;4521;;80,0;155,0;1,0;21,0;1,0
2020-04-19;Valle d'Aosta;102;10;112;450;562;13;401;125;1088;4677;3802,0;15,0;156,0;1,0;1,0;0,0
2020-04-20;Valle d'Aosta;102;8;110;438;548;-14;413;127;1088;4799;3910,0;0,0;122,0;2,0;12,0;-2,0
2020-04-21;Valle d'Aosta;99;8;107;415;522;-26;445;126;1093;4911;3969,0;5,0;112,0;-1,0;32,0;0,0
2020-04-22;Valle d'Aosta;92;8;100;401;501;-21;467;127;1095;5024;4011,0;2,0;113,0;1,0;22,0;0,0
2020-04-23;Valle d'Aosta;91;9;100;363;463;-38;506;127;1096;5227;4133,0;1,0;203,0;0,0;39,0;1,0
2020-04-24;Valle d'Aosta;88;7;95;259;354;-109;617;129;1100;5262;4454,0;4,0;35,0;2,0;111,0;-2,0
2020-04-25;Valle d'Aosta;83;6;89;224;313;-41;657;130;1100;5966;4694,0;0,0;704,0;1,0;40,0;-1,0
2020-04-26;Valle d'Aosta;82;7;89;165;254;-59;721;131;1106;6135;4624,0;6,0;169,0;1,0;64,0;1,0
2020-04-27;Valle d'Aosta;86;7;93;142;235;-19;743;133;1111;6551;4873,0;5,0;416,0;2,0;22,0;0,0
2020-04-28;Valle d'Aosta;81;5;86;123;209;-26;775;135;1119;6897;5069,0;8,0;346,0;2,0;32,0;-2,0
2020-04-29;Valle d'Aosta;78;5;83;52;135;-74;852;137;1124;7181;5337,0;5,0;284,0;2,0;77,0;0,0
2020-04-30;Valle d'Aosta;76;4;80;9;89;-46;902;137;1128;7631;5647,0;4,0;450,0;0,0;50,0;-1,0
2020-05-01;Valle d'Aosta;72;3;75;17;92;3;904;137;1133;7769;5818,0;5,0;138,0;0,0;2,0;-1,0
2020-05-02;Valle d'Aosta;70;3;73;25;98;6;901;137;1136;7951;5931,0;3,0;182,0;0,0;-3,0;0,0
2020-05-03;Valle d'Aosta;74;2;76;33;109;11;895;138;1142;8100;6046,0;6,0;149,0;1,0;-6,0;-1,0
2020-05-04;Valle d'Aosta;74;2;76;34;110;1;894;139;1143;8271;6200,0;1,0;171,0;1,0;-1,0;0,0
2020-05-05;Valle d'Aosta;56;3;59;51;110;0;894;139;1143;8484;6342,0;0,0;213,0;0,0;0,0;1,0
2020-05-06;Valle d'Aosta;50;3;53;74;127;17;880;139;1146;8640;6461,0;3,0;156,0;0,0;-14,0;0,0
2020-05-07;Valle d'Aosta;49;2;51;79;130;3;881;139;1150;8939;6702,0;4,0;299,0;0,0;1,0;-1,0
2020-05-08;Valle d'Aosta;45;2;47;76;123;-7;889;139;1151;9280;6999,0;1,0;341,0;0,0;8,0;0,0
2020-05-09;Valle d'Aosta;45;3;48;70;118;-5;895;139;1152;9443;7130,0;1,0;163,0;0,0;6,0;1,0
2020-05-10;Valle d'Aosta;46;2;48;65;113;-5;905;139;1157;9833;7467,0;5,0;390,0;0,0;10,0;-1,0
2020-02-24;Veneto;12;4;16;16;32;0;0;1;33;2200;;33,0;2200,0;1,0;0,0;4,0
2020-02-25;Veneto;12;7;19;23;42;10;0;1;43;3780;;10,0;1580,0;0,0;0,0;3,0
2020-02-26;Veneto;16;8;24;45;69;27;0;2;71;4900;;28,0;1120,0;1,0;0,0;1,0
2020-02-27;Veneto;19;8;27;82;109;40;0;2;111;6164;;40,0;1264,0;0,0;0,0;0,0
2020-02-28;Veneto;24;9;33;116;149;40;0;2;151;7414;;40,0;1250,0;0,0;0,0;1,0
2020-02-29;Veneto;24;11;35;154;189;40;0;2;191;8659;;40,0;1245,0;0,0;0,0;2,0
2020-03-01;Veneto;51;13;64;197;261;72;0;2;263;9056;;72,0;397,0;0,0;0,0;2,0
2020-03-02;Veneto;53;14;67;204;271;10;0;2;273;9782;;10,0;726,0;0,0;0,0;1,0
2020-03-03;Veneto;49;19;68;229;297;26;7;3;307;10176;;34,0;394,0;1,0;7,0;5,0
2020-03-04;Veneto;76;23;99;246;345;48;9;6;360;10515;;53,0;339,0;3,0;2,0;4,0
2020-03-05;Veneto;92;24;116;264;380;35;17;10;407;11949;;47,0;1434,0;4,0;8,0;1,0
2020-03-06;Veneto;117;27;144;310;454;74;22;12;488;13023;;81,0;1074,0;2,0;5,0;3,0
2020-03-07;Veneto;123;41;164;341;505;51;25;13;543;14429;;55,0;1406,0;1,0;3,0;14,0
2020-03-08;Veneto;146;47;193;430;623;118;29;18;670;15918;;127,0;1489,0;5,0;4,0;6,0
2020-03-09;Veneto;186;51;237;457;694;71;30;20;744;15956;;74,0;38,0;2,0;1,0;4,0
2020-03-10;Veneto;204;67;271;512;783;89;47;26;856;16643;;112,0;687,0;6,0;17,0;16,0
2020-03-11;Veneto;262;68;330;610;940;157;54;29;1023;21400;;167,0;4757,0;3,0;7,0;1,0
2020-03-12;Veneto;360;85;445;852;1297;357;55;32;1384;23438;;361,0;2038,0;3,0;1,0;17,0
2020-03-13;Veneto;366;107;473;980;1453;156;100;42;1595;25691;;211,0;2253,0;10,0;45,0;22,0
2020-03-14;Veneto;366;119;485;1290;1775;322;107;55;1937;26980;;342,0;1289,0;13,0;7,0;12,0
2020-03-15;Veneto;426;129;555;1434;1989;214;120;63;2172;32546;;235,0;5566,0;8,0;13,0;10,0
2020-03-16;Veneto;498;156;654;1620;2274;285;130;69;2473;35052;;301,0;2506,0;6,0;10,0;27,0
2020-03-17;Veneto;548;171;719;1769;2488;214;136;80;2704;35478;;231,0;426,0;11,0;6,0;15,0
2020-03-18;Veneto;646;195;841;2112;2953;465;167;94;3214;40841;;510,0;5363,0;14,0;31,0;24,0
2020-03-19;Veneto;771;209;980;2189;3169;216;200;115;3484;44658;;270,0;3817,0;21,0;33,0;14,0
2020-03-20;Veneto;843;236;1079;2598;3677;508;223;131;4031;49288;;547,0;4630,0;16,0;23,0;27,0
2020-03-21;Veneto;942;249;1191;3023;4214;537;257;146;4617;53642;;586,0;4354,0;15,0;34,0;13,0
2020-03-22;Veneto;1113;255;1368;3276;4644;430;309;169;5122;57671;;505,0;4029,0;23,0;52,0;6,0
2020-03-23;Veneto;1206;281;1487;3499;4986;342;327;192;5505;61115;;383,0;3444,0;23,0;18,0;26,0
2020-03-24;Veneto;1318;304;1622;3729;5351;365;381;216;5948;66178;;443,0;5063,0;24,0;54,0;23,0
2020-03-25;Veneto;1407;316;1723;4022;5745;394;439;258;6442;70877;;494,0;4699,0;42,0;58,0;12,0
2020-03-26;Veneto;1447;326;1773;4367;6140;395;508;287;6935;79759;;493,0;8882,0;29,0;69,0;10,0
2020-03-27;Veneto;1536;338;1874;4774;6648;508;536;313;7497;83627;;562,0;3868,0;26,0;28,0;12,0
2020-03-28;Veneto;1559;344;1903;5010;6913;265;655;362;7930;89380;;433,0;5753,0;49,0;119,0;6,0
2020-03-29;Veneto;1586;355;1941;5310;7251;338;715;392;8358;94784;;428,0;5404,0;30,0;60,0;11,0
2020-03-30;Veneto;1633;356;1989;5575;7564;313;747;413;8724;99941;;366,0;5157,0;21,0;32,0;1,0
2020-03-31;Veneto;1680;356;2036;5814;7850;286;828;477;9155;106238;;431,0;6297,0;64,0;81,0;0,0
2020-04-01;Veneto;1718;350;2068;6156;8224;374;902;499;9625;112746;;470,0;6508,0;22,0;74,0;-6,0
2020-04-02;Veneto;1670;345;2015;6563;8578;354;1001;532;10111;120320;;486,0;7574,0;33,0;99,0;-5,0
2020-04-03;Veneto;1714;335;2049;6812;8861;283;1031;572;10464;126490;;353,0;6170,0;40,0;30,0;-10,0
2020-04-04;Veneto;1691;324;2015;7078;9093;232;1124;607;10824;133289;;360,0;6799,0;35,0;93,0;-11,0
2020-04-05;Veneto;1674;329;2003;7406;9409;316;1186;631;11226;140910;;402,0;7621,0;24,0;62,0;5,0
2020-04-06;Veneto;1714;322;2036;7686;9722;313;1204;662;11588;146288;;362,0;5378,0;31,0;18,0;-7,0
2020-04-07;Veneto;1579;297;1876;8089;9965;243;1265;695;11925;153542;;337,0;7254,0;33,0;61,0;-25,0
2020-04-08;Veneto;1554;285;1839;8332;10171;206;1503;736;12410;163247;;485,0;9705,0;41,0;238,0;-12,0
2020-04-09;Veneto;1530;274;1804;8645;10449;278;1728;756;12933;171456;;523,0;8209,0;20,0;225,0;-11,0
2020-04-10;Veneto;1521;257;1778;8869;10647;198;1981;793;13421;180700;;488,0;9244,0;37,0;253,0;-17,0
2020-04-11;Veneto;1465;251;1716;9033;10749;102;2188;831;13768;190912;;347,0;10212,0;38,0;207,0;-6,0
2020-04-12;Veneto;1428;249;1677;9052;10729;-20;2492;856;14077;198442;;309,0;7530,0;25,0;304,0;-2,0
2020-04-13;Veneto;1427;245;1672;9094;10766;37;2603;882;14251;203077;;174,0;4635,0;26,0;111,0;-4,0
2020-04-14;Veneto;1427;233;1660;9076;10736;-30;2790;906;14432;208878;;181,0;5801,0;24,0;187,0;-12,0
2020-04-15;Veneto;1402;219;1621;9168;10789;53;2895;940;14624;216344;;192,0;7466,0;34,0;105,0;-14,0
2020-04-16;Veneto;1388;209;1597;9203;10800;11;3209;981;14990;224549;;366,0;8205,0;41,0;314,0;-10,0
2020-04-17;Veneto;1359;197;1556;9062;10618;-182;3730;1026;15374;236722;;384,0;12173,0;45,0;521,0;-12,0
2020-04-18;Veneto;1287;190;1477;8967;10444;-174;4189;1059;15692;247329;;318,0;10607,0;33,0;459,0;-7,0
2020-04-19;Veneto;1264;184;1448;8762;10210;-234;4638;1087;15935;255797;161231,0;243,0;8468,0;28,0;449,0;-6,0
2020-04-20;Veneto;1273;180;1453;8608;10061;-149;4954;1112;16127;260810;163757,0;192,0;5013,0;25,0;316,0;-4,0
2020-04-21;Veneto;1230;177;1407;8670;10077;16;5173;1154;16404;268069;167129,0;277,0;7259,0;42,0;219,0;-3,0
2020-04-22;Veneto;1205;163;1368;8623;9991;-86;5566;1181;16738;277543;171735,0;334,0;9474,0;27,0;393,0;-14,0
2020-04-23;Veneto;1189;140;1329;8596;9925;-66;5750;1206;16881;288075;177154,0;143,0;10532,0;25,0;184,0;-23,0
2020-04-24;Veneto;1159;130;1289;8390;9679;-246;6306;1244;17229;296896;181473,0;348,0;8821,0;38,0;556,0;-10,0
2020-04-25;Veneto;1105;129;1234;8198;9432;-247;6671;1288;17391;306977;186426,0;162,0;10081,0;44,0;365,0;-1,0
2020-04-26;Veneto;1097;124;1221;7917;9138;-294;7018;1315;17471;316361;183513,0;80,0;9384,0;27,0;347,0;-5,0
2020-04-27;Veneto;1099;123;1222;7638;8860;-278;7375;1344;17579;320027;192751,0;108,0;3666,0;29,0;357,0;-1,0
2020-04-28;Veneto;1067;120;1187;7414;8601;-259;7699;1408;17708;328218;196864,0;129,0;8191,0;64,0;324,0;-3,0
2020-04-29;Veneto;1042;114;1156;7213;8369;-232;8019;1437;17825;337656;200737,0;117,0;9438,0;29,0;320,0;-6,0
2020-04-30;Veneto;1012;114;1126;7021;8147;-222;8354;1459;17960;349227;206347,0;135,0;11571,0;22,0;335,0;0,0
2020-05-01;Veneto;977;110;1087;6692;7779;-368;8840;1479;18098;362459;212706,0;138,0;13232,0;20,0;486,0;-4,0
2020-05-02;Veneto;970;108;1078;6353;7431;-348;9291;1502;18224;370978;216997,0;126,0;8519,0;23,0;451,0;-2,0
2020-05-03;Veneto;955;103;1058;6241;7299;-132;9503;1516;18318;378202;220598,0;94,0;7224,0;14,0;212,0;-5,0
